fecha,categoria,region,ventas,unidades,precio_prom
2024-05-27,Hogar,Occidente,2623.36,35,74.95
2024-05-27,Hogar,Centro,2501.49,40,62.54
2024-05-27,Electrónica,Sur,1574.0,32,49.19
2024-05-27,Electrónica,Oriente,1997.23,33,60.52
2024-05-28,Abarrotes,Norte,3665.77,30,122.19
2024-05-28,Abarrotes,Occidente,1559.26,9,173.25
2024-05-28,Bebidas,Norte,2331.13,36,64.75
2024-05-28,Bebidas,Centro,837.95,22,38.09
2024-05-28,Lácteos,Oriente,2497.53,39,64.04
2024-05-28,Lácteos,Occidente,1855.42,32,57.98
2024-05-28,Hogar,Occidente,1420.75,27,52.62
2024-05-28,Hogar,Norte,1407.24,30,46.91
2024-05-28,Electrónica,Centro,1962.59,34,57.72
2024-05-28,Electrónica,Sur,2423.75,24,100.99
2024-05-29,Abarrotes,Sur,1328.44,39,34.06
2024-05-29,Abarrotes,Occidente,1342.16,40,33.55
2024-05-29,Bebidas,Centro,2014.92,21,95.95
2024-05-29,Bebidas,Occidente,1224.41,18,68.02
2024-05-29,Lácteos,Sur,2424.31,39,62.16
2024-05-29,Lácteos,Norte,2382.63,34,70.08
2024-05-29,Hogar,Centro,1714.49,29,59.12
2024-05-29,Hogar,Sur,2393.58,36,66.49
2024-05-29,Electrónica,Sur,1723.5,26,66.29
2024-05-29,Electrónica,Oriente,2002.33,46,43.53
2024-05-30,Abarrotes,Occidente,2103.13,39,53.93
2024-05-30,Abarrotes,Centro,2615.23,25,104.61
2024-05-30,Bebidas,Oriente,2137.49,29,73.71
2024-05-30,Bebidas,Norte,1381.57,19,72.71
2024-05-30,Lácteos,Occidente,2188.57,28,78.16
2024-05-30,Lácteos,Norte,2298.29,27,85.12
2024-05-30,Hogar,Norte,1970.48,34,57.96
2024-05-30,Hogar,Centro,2090.52,33,63.35
2024-05-30,Electrónica,Oriente,1682.13,40,42.05
2024-05-30,Electrónica,Centro,2320.22,56,41.43
2024-05-31,Abarrotes,Oriente,1169.9,7,167.13
2024-05-31,Abarrotes,Centro,2433.63,34,71.58
2024-05-31,Bebidas,Sur,2807.99,17,165.18
2024-05-31,Bebidas,Centro,3183.69,34,93.64
2024-05-31,Lácteos,Centro,2253.73,2,1126.86
2024-05-31,Lácteos,Norte,1863.42,19,98.07
2024-05-31,Hogar,Occidente,1991.4,27,73.76
2024-05-31,Hogar,Sur,1361.56,37,36.8
2024-05-31,Electrónica,Norte,1458.44,22,66.29
2024-05-31,Electrónica,Oriente,2170.7,33,65.78
2024-06-01,Abarrotes,Centro,1468.71,31,47.38
2024-06-01,Abarrotes,Sur,2413.16,29,83.21
2024-06-01,Bebidas,Sur,1712.61,52,32.93
2024-06-01,Bebidas,Occidente,1776.51,36,49.35
2024-06-01,Lácteos,Occidente,1198.97,19,63.1
2024-06-01,Lácteos,Sur,2388.4,40,59.71
2024-06-01,Hogar,Sur,1899.47,31,61.27
2024-06-01,Hogar,Norte,2059.29,24,85.8
2024-06-01,Electrónica,Norte,2511.48,17,147.73
2024-06-01,Electrónica,Occidente,2871.27,30,95.71
2024-06-02,Abarrotes,Centro,2044.17,28,73.01
2024-06-02,Abarrotes,Occidente,1110.2,31,35.81
2024-06-02,Bebidas,Occidente,1754.19,27,64.97
2024-06-02,Bebidas,Norte,1123.84,11,102.17
2024-06-02,Lácteos,Centro,2242.6,20,112.13
2024-06-02,Lácteos,Oriente,2525.31,36,70.15
2024-06-02,Hogar,Sur,3065.65,25,122.63
2024-06-02,Hogar,Occidente,1538.26,35,43.95
2024-06-02,Electrónica,Sur,1881.81,23,81.82
2024-06-02,Electrónica,Occidente,2085.71,30,69.52
2024-06-03,Abarrotes,Occidente,2824.87,26,108.65
2024-06-03,Abarrotes,Sur,2555.89,32,79.87
2024-06-03,Bebidas,Sur,1301.69,48,27.12
2024-06-03,Bebidas,Oriente,1560.04,23,67.83
2024-06-03,Lácteos,Norte,2368.48,21,112.78
2024-06-03,Lácteos,Sur,1264.36,42,30.1
2024-06-03,Hogar,Norte,1416.2,49,28.9
2024-06-03,Hogar,Centro,1149.29,31,37.07
2024-06-03,Electrónica,Centro,3000.43,25,120.02
2024-06-03,Electrónica,Occidente,2403.02,24,100.13
2024-06-04,Abarrotes,Sur,2657.64,34,78.17
2024-06-04,Abarrotes,Oriente,1073.04,24,44.71
2024-06-04,Bebidas,Centro,1592.46,1,1592.46
2024-06-04,Bebidas,Sur,2313.93,17,136.11
2024-06-04,Lácteos,Occidente,1361.15,28,48.61
2024-06-04,Lácteos,Centro,2423.83,25,96.95
2024-06-04,Hogar,Norte,2948.33,36,81.9
2024-06-04,Hogar,Sur,1568.67,32,49.02
2024-06-04,Electrónica,Norte,2220.26,28,79.29
2024-06-04,Electrónica,Sur,3329.33,35,95.12
2024-06-05,Abarrotes,Norte,2147.65,21,102.27
2024-06-05,Abarrotes,Centro,2889.18,27,107.01
2024-06-05,Bebidas,Occidente,2431.05,28,86.82
2024-06-05,Bebidas,Centro,1615.0,46,35.11
2024-06-05,Lácteos,Norte,1770.17,39,45.39
2024-06-05,Lácteos,Occidente,2848.58,38,74.96
2024-06-05,Hogar,Occidente,1892.81,11,172.07
2024-06-05,Hogar,Oriente,1474.46,28,52.66
2024-06-05,Electrónica,Occidente,1171.5,25,46.86
2024-06-05,Electrónica,Sur,2091.15,30,69.7
2024-06-06,Abarrotes,Occidente,1755.74,31,56.64
2024-06-06,Abarrotes,Sur,1520.0,27,56.3
2024-06-06,Bebidas,Norte,2570.78,35,73.45
2024-06-06,Bebidas,Occidente,1885.48,28,67.34
2024-06-06,Lácteos,Centro,1102.39,39,28.27
2024-06-06,Lácteos,Sur,2771.23,23,120.49
2024-06-06,Hogar,Centro,1926.17,35,55.03
2024-06-06,Hogar,Sur,1944.62,45,43.21
2024-06-06,Electrónica,Centro,2294.05,35,65.54
2024-06-06,Electrónica,Occidente,2339.78,24,97.49
2024-06-07,Abarrotes,Centro,2164.31,17,127.31
2024-06-07,Abarrotes,Sur,2228.82,28,79.6
2024-06-07,Bebidas,Centro,2433.7,31,78.51
2024-06-07,Bebidas,Norte,2604.29,35,74.41
2024-06-07,Lácteos,Centro,1951.45,1,1951.45
2024-06-07,Lácteos,Sur,2126.36,25,85.05
2024-06-07,Hogar,Occidente,2589.59,24,107.9
2024-06-07,Hogar,Sur,2679.09,31,86.42
2024-06-07,Electrónica,Centro,2013.26,35,57.52
2024-06-07,Electrónica,Oriente,2116.01,23,92.0
2024-06-08,Abarrotes,Occidente,140.2,31,4.52
2024-06-08,Abarrotes,Centro,1667.56,33,50.53
2024-06-08,Bebidas,Norte,2662.36,27,98.61
2024-06-08,Bebidas,Sur,1858.45,25,74.34
2024-06-08,Lácteos,Sur,2150.42,21,102.4
2024-06-08,Lácteos,Oriente,2710.55,24,112.94
2024-06-08,Hogar,Centro,2468.7,20,123.44
2024-06-08,Hogar,Oriente,2156.71,40,53.92
2024-06-08,Electrónica,Norte,1926.02,19,101.37
2024-06-08,Electrónica,Centro,2152.75,41,52.51
2024-06-09,Abarrotes,Centro,671.5,25,26.86
2024-06-09,Abarrotes,Sur,2271.39,8,283.92
2024-06-09,Bebidas,Occidente,1342.84,1,1342.84
2024-06-09,Bebidas,Centro,2167.45,32,67.73
2024-06-09,Lácteos,Sur,3653.13,26,140.51
2024-06-09,Lácteos,Oriente,2438.58,23,106.03
2024-06-09,Hogar,Sur,2131.79,26,81.99
2024-06-09,Hogar,Occidente,1879.56,17,110.56
2024-06-09,Electrónica,Oriente,1776.53,36,49.35
2024-06-09,Electrónica,Centro,1857.6,25,74.3
2024-06-10,Abarrotes,Norte,1500.07,24,62.5
2024-06-10,Abarrotes,Occidente,924.96,29,31.9
2024-06-10,Bebidas,Sur,1295.22,37,35.01
2024-06-10,Bebidas,Occidente,896.47,29,30.91
2024-06-10,Lácteos,Sur,1786.93,34,52.56
2024-06-10,Lácteos,Occidente,1795.05,38,47.24
2024-06-10,Hogar,Oriente,1413.1,20,70.66
2024-06-10,Hogar,Norte,1050.09,31,33.87
2024-06-10,Electrónica,Oriente,1962.41,32,61.33
2024-06-10,Electrónica,Sur,2050.7,37,55.42
2024-06-11,Abarrotes,Sur,2521.26,18,140.07
2024-06-11,Abarrotes,Occidente,2352.71,36,65.35
2024-06-11,Bebidas,Oriente,1718.9,22,78.13
2024-06-11,Bebidas,Norte,2810.51,23,122.2
2024-06-11,Lácteos,Norte,2411.35,28,86.12
2024-06-11,Lácteos,Occidente,2699.82,35,77.14
2024-06-11,Hogar,Oriente,1674.99,33,50.76
2024-06-11,Hogar,Norte,1791.09,32,55.97
2024-06-11,Electrónica,Oriente,2311.44,20,115.57
2024-06-11,Electrónica,Occidente,2327.68,22,105.8
2024-06-12,Abarrotes,Centro,2522.45,39,64.68
2024-06-12,Abarrotes,Norte,2078.41,28,74.23
2024-06-12,Bebidas,Sur,1180.92,22,53.68
2024-06-12,Bebidas,Norte,455.89,26,17.53
2024-06-12,Lácteos,Centro,1679.46,31,54.18
2024-06-12,Lácteos,Occidente,2026.76,42,48.26
2024-06-12,Hogar,Oriente,2521.2,13,193.94
2024-06-12,Hogar,Centro,1810.88,27,67.07
2024-06-12,Electrónica,Sur,1866.73,26,71.8
2024-06-12,Electrónica,Norte,2032.12,39,52.11
2024-06-13,Abarrotes,Occidente,1506.75,17,88.63
2024-06-13,Abarrotes,Oriente,1658.33,28,59.23
2024-06-13,Bebidas,Occidente,986.9,18,54.83
2024-06-13,Bebidas,Sur,2402.55,36,66.74
2024-06-13,Lácteos,Sur,1296.21,12,108.02
2024-06-13,Lácteos,Oriente,1720.96,41,41.97
2024-06-13,Hogar,Norte,1879.95,24,78.33
2024-06-13,Hogar,Sur,0.0,47,0.0
2024-06-13,Electrónica,Centro,2637.59,26,101.45
2024-06-13,Electrónica,Norte,2810.67,42,66.92
2024-06-14,Abarrotes,Centro,2998.24,33,90.86
2024-06-14,Abarrotes,Norte,2352.44,44,53.46
2024-06-14,Bebidas,Sur,2072.52,21,98.69
2024-06-14,Bebidas,Occidente,1806.27,35,51.61
2024-06-14,Lácteos,Oriente,1741.19,28,62.19
2024-06-14,Lácteos,Norte,2145.89,35,61.31
2024-06-14,Hogar,Sur,1889.68,31,60.96
2024-06-14,Hogar,Oriente,2233.5,30,74.45
2024-06-14,Electrónica,Centro,2352.36,27,87.12
2024-06-14,Electrónica,Occidente,2049.7,22,93.17
2024-06-15,Abarrotes,Norte,1556.14,16,97.26
2024-06-15,Abarrotes,Oriente,1768.6,34,52.02
2024-06-15,Bebidas,Centro,1449.71,36,40.27
2024-06-15,Bebidas,Norte,2635.27,31,85.01
2024-06-15,Lácteos,Sur,1808.75,19,95.2
2024-06-15,Lácteos,Oriente,1925.99,33,58.36
2024-06-15,Hogar,Oriente,1606.59,27,59.5
2024-06-15,Hogar,Sur,1436.32,41,35.03
2024-06-15,Electrónica,Centro,1362.1,34,40.06
2024-06-15,Electrónica,Norte,2101.78,58,36.24
2024-06-16,Abarrotes,Norte,2652.26,33,80.37
2024-06-16,Abarrotes,Sur,1975.03,40,49.38
2024-06-16,Bebidas,Sur,2163.89,16,135.24
2024-06-16,Bebidas,Centro,1663.93,27,61.63
2024-06-16,Lácteos,Centro,1919.84,22,87.27
2024-06-16,Lácteos,Oriente,3153.16,23,137.09
2024-06-16,Hogar,Oriente,1787.03,35,51.06
2024-06-16,Hogar,Centro,1965.3,32,61.42
2024-06-16,Electrónica,Oriente,2879.35,25,115.17
2024-06-16,Electrónica,Centro,2173.41,37,58.74
2024-06-17,Abarrotes,Occidente,1813.19,42,43.17
2024-06-17,Abarrotes,Centro,1896.09,26,72.93
2024-06-17,Bebidas,Oriente,1666.73,30,55.56
2024-06-17,Bebidas,Centro,2472.39,31,79.75
2024-06-17,Lácteos,Oriente,1858.11,35,53.09
2024-06-17,Lácteos,Sur,2286.27,26,87.93
2024-06-17,Hogar,Sur,1181.99,37,31.95
2024-06-17,Hogar,Oriente,2312.73,41,56.41
2024-06-17,Electrónica,Oriente,1271.35,34,37.39
2024-06-17,Electrónica,Sur,2966.78,39,76.07
2024-06-18,Abarrotes,Centro,2362.07,31,76.2
2024-06-18,Abarrotes,Occidente,2320.01,20,116.0
2024-06-18,Bebidas,Centro,2037.6,47,43.35
2024-06-18,Bebidas,Norte,1840.77,42,43.83
2024-06-18,Lácteos,Centro,1991.19,11,181.02
2024-06-18,Lácteos,Oriente,1601.48,10,160.15
2024-06-18,Hogar,Sur,1867.02,32,58.34
2024-06-18,Hogar,Oriente,1804.56,37,48.77
2024-06-18,Electrónica,Sur,1916.89,25,76.68
2024-06-18,Electrónica,Centro,1816.89,40,45.42
2024-06-19,Abarrotes,Oriente,2446.19,27,90.6
2024-06-19,Abarrotes,Occidente,2018.84,46,43.89
2024-06-19,Bebidas,Norte,1292.65,27,47.88
2024-06-19,Bebidas,Oriente,2365.72,14,168.98
2024-06-19,Lácteos,Oriente,2114.26,23,91.92
2024-06-19,Lácteos,Occidente,1331.93,45,29.6
2024-06-19,Hogar,Occidente,2618.35,40,65.46
2024-06-19,Hogar,Oriente,2469.27,17,145.25
2024-06-19,Electrónica,Sur,1335.87,49,27.26
2024-06-19,Electrónica,Norte,2458.0,14,175.57
2024-06-20,Abarrotes,Occidente,1999.44,24,83.31
2024-06-20,Abarrotes,Norte,1616.16,31,52.13
2024-06-20,Bebidas,Norte,2422.79,33,73.42
2024-06-20,Bebidas,Centro,1988.3,36,55.23
2024-06-20,Lácteos,Oriente,1465.45,37,39.61
2024-06-20,Lácteos,Occidente,2843.1,27,105.3
2024-06-20,Hogar,Oriente,2394.02,43,55.67
2024-06-20,Hogar,Occidente,2978.44,32,93.08
2024-06-20,Electrónica,Occidente,1976.06,15,131.74
2024-06-20,Electrónica,Norte,1919.49,35,54.84
2024-06-21,Abarrotes,Sur,1399.0,37,37.81
2024-06-21,Abarrotes,Centro,1361.92,8,170.24
2024-06-21,Bebidas,Centro,2047.9,18,113.77
2024-06-21,Bebidas,Norte,2061.17,34,60.62
2024-06-21,Lácteos,Oriente,2089.76,30,69.66
2024-06-21,Lácteos,Norte,2261.6,38,59.52
2024-06-21,Hogar,Sur,2809.03,37,75.92
2024-06-21,Hogar,Oriente,2111.08,15,140.74
2024-06-21,Electrónica,Oriente,1655.54,35,47.3
2024-06-21,Electrónica,Norte,2620.33,25,104.81
2024-06-22,Abarrotes,Sur,1925.43,27,71.31
2024-06-22,Abarrotes,Occidente,2447.97,33,74.18
2024-06-22,Bebidas,Norte,1976.46,12,164.7
2024-06-22,Bebidas,Occidente,2071.8,21,98.66
2024-06-22,Lácteos,Norte,841.49,23,36.59
2024-06-22,Lácteos,Oriente,3530.7,36,98.08
2024-06-22,Hogar,Oriente,1471.15,44,33.44
2024-06-22,Hogar,Norte,1404.77,24,58.53
2024-06-22,Electrónica,Norte,2196.72,21,104.61
2024-06-22,Electrónica,Sur,2735.69,22,124.35
2024-06-23,Abarrotes,Oriente,2276.03,32,71.13
2024-06-23,Abarrotes,Sur,1527.51,16,95.47
2024-06-23,Bebidas,Centro,269.51,30,8.98
2024-06-23,Bebidas,Occidente,2756.88,20,137.84
2024-06-23,Lácteos,Occidente,1354.11,25,54.16
2024-06-23,Lácteos,Sur,2545.58,45,56.57
2024-06-23,Hogar,Oriente,2181.62,32,68.18
2024-06-23,Hogar,Occidente,3139.96,9,348.88
2024-06-23,Electrónica,Centro,1384.48,30,46.15
2024-06-23,Electrónica,Norte,2064.3,19,108.65
2024-06-24,Abarrotes,Centro,2118.31,22,96.29
2024-06-24,Abarrotes,Norte,2097.92,25,83.92
2024-06-24,Bebidas,Sur,1063.64,48,22.16
2024-06-24,Bebidas,Occidente,1620.11,20,81.01
2024-06-24,Lácteos,Sur,2792.45,31,90.08
2024-06-24,Lácteos,Norte,2266.24,25,90.65
2024-06-24,Hogar,Norte,1558.96,46,33.89
2024-06-24,Hogar,Oriente,2239.14,21,106.63
2024-06-24,Electrónica,Occidente,2405.89,27,89.11
2024-06-24,Electrónica,Sur,1522.2,31,49.1
2024-06-25,Abarrotes,Sur,1983.95,44,45.09
2024-06-25,Abarrotes,Norte,1819.8,35,51.99
2024-06-25,Bebidas,Norte,2491.62,34,73.28
2024-06-25,Bebidas,Sur,1420.53,24,59.19
2024-06-25,Lácteos,Norte,2261.14,46,49.16
2024-06-25,Lácteos,Oriente,2680.14,24,111.67
2024-06-25,Hogar,Centro,1724.78,27,63.88
2024-06-25,Hogar,Sur,1903.28,36,52.87
2024-06-25,Electrónica,Sur,2524.85,33,76.51
2024-06-25,Electrónica,Oriente,3163.77,42,75.33
2024-06-26,Abarrotes,Norte,2211.06,35,63.17
2024-06-26,Abarrotes,Sur,2007.94,26,77.23
2024-06-26,Bebidas,Sur,2624.87,18,145.83
2024-06-26,Bebidas,Oriente,2363.1,24,98.46
2024-06-26,Lácteos,Norte,2166.2,43,50.38
2024-06-26,Lácteos,Occidente,2493.63,42,59.37
2024-06-26,Hogar,Norte,2654.69,27,98.32
2024-06-26,Hogar,Sur,1610.68,38,42.39
2024-06-26,Electrónica,Oriente,262.67,29,9.06
2024-06-26,Electrónica,Centro,1741.74,26,66.99
2024-06-27,Abarrotes,Oriente,1099.72,26,42.3
2024-06-27,Abarrotes,Occidente,2584.31,22,117.47
2024-06-27,Bebidas,Norte,3144.38,15,209.63
2024-06-27,Bebidas,Centro,1843.89,23,80.17
2024-06-27,Lácteos,Sur,1891.89,43,44.0
2024-06-27,Lácteos,Centro,1409.33,25,56.37
2024-06-27,Hogar,Centro,2105.1,20,105.26
2024-06-27,Hogar,Sur,1957.05,41,47.73
2024-06-27,Electrónica,Occidente,1034.29,23,44.97
2024-06-27,Electrónica,Sur,910.68,35,26.02
2024-06-28,Abarrotes,Centro,1565.49,29,53.98
2024-06-28,Abarrotes,Oriente,2970.65,45,66.01
2024-06-28,Bebidas,Occidente,3334.43,46,72.49
2024-06-28,Bebidas,Norte,3441.81,34,101.23
2024-06-28,Lácteos,Sur,2749.72,34,80.87
2024-06-28,Lácteos,Oriente,2479.88,13,190.76
2024-06-28,Hogar,Oriente,800.67,30,26.69
2024-06-28,Hogar,Occidente,2368.26,33,71.77
2024-06-28,Electrónica,Oriente,801.06,44,18.21
2024-06-28,Electrónica,Sur,1513.36,26,58.21
2024-06-29,Abarrotes,Sur,1474.32,21,70.21
2024-06-29,Abarrotes,Centro,3114.76,41,75.97
2024-06-29,Bebidas,Occidente,2385.59,38,62.78
2024-06-29,Bebidas,Centro,896.73,21,42.7
2024-06-29,Lácteos,Oriente,1933.11,44,43.93
2024-06-29,Lácteos,Occidente,1783.05,24,74.29
2024-06-29,Hogar,Oriente,2321.75,35,66.34
2024-06-29,Hogar,Occidente,1503.99,37,40.65
2024-06-29,Electrónica,Norte,1454.74,46,31.62
2024-06-29,Electrónica,Sur,2505.38,30,83.51
2024-06-30,Abarrotes,Occidente,2186.21,22,99.37
2024-06-30,Abarrotes,Norte,2399.68,13,184.59
2024-06-30,Bebidas,Occidente,2059.51,46,44.77
2024-06-30,Bebidas,Sur,2569.05,25,102.76
2024-06-30,Lácteos,Sur,2655.26,15,177.02
2024-06-30,Lácteos,Centro,2273.9,27,84.22
2024-06-30,Hogar,Sur,864.34,33,26.19
2024-06-30,Hogar,Norte,1287.34,26,49.51
2024-06-30,Electrónica,Centro,2970.86,24,123.79
2024-06-30,Electrónica,Sur,1250.2,18,69.46
2024-07-01,Abarrotes,Occidente,2352.08,23,102.26
2024-07-01,Abarrotes,Oriente,2526.91,22,114.86
2024-07-01,Bebidas,Oriente,2410.23,29,83.11
2024-07-01,Bebidas,Occidente,1412.14,26,54.31
2024-07-01,Lácteos,Oriente,1897.55,5,379.51
2024-07-01,Lácteos,Occidente,1125.99,25,45.04
2024-07-01,Hogar,Centro,2412.76,23,104.9
2024-07-01,Hogar,Norte,1965.78,41,47.95
2024-07-01,Electrónica,Sur,1638.83,23,71.25
2024-07-01,Electrónica,Centro,1489.63,24,62.07
2024-07-02,Abarrotes,Oriente,2179.37,32,68.11
2024-07-02,Abarrotes,Norte,2177.39,27,80.64
2024-07-02,Bebidas,Centro,1300.09,45,28.89
2024-07-02,Bebidas,Norte,2589.14,20,129.46
2024-07-02,Lácteos,Sur,1258.82,30,41.96
2024-07-02,Lácteos,Norte,1952.89,23,84.91
2024-07-02,Hogar,Sur,819.6,29,28.26
2024-07-02,Hogar,Occidente,2176.12,32,68.0
2024-07-02,Electrónica,Norte,2389.57,26,91.91
2024-07-02,Electrónica,Centro,2272.17,22,103.28
2024-07-03,Abarrotes,Occidente,1957.8,21,93.23
2024-07-03,Abarrotes,Oriente,2180.27,38,57.38
2024-07-03,Bebidas,Centro,2100.83,6,350.14
2024-07-03,Bebidas,Oriente,3044.16,22,138.37
2024-07-03,Lácteos,Sur,1153.25,28,41.19
2024-07-03,Lácteos,Occidente,1624.27,31,52.4
2024-07-03,Hogar,Occidente,2421.89,35,69.2
2024-07-03,Hogar,Oriente,2099.24,16,131.2
2024-07-03,Electrónica,Sur,2631.78,29,90.75
2024-07-03,Electrónica,Occidente,2595.2,26,99.82
2024-07-04,Abarrotes,Occidente,1484.85,34,43.67
2024-07-04,Abarrotes,Centro,1872.93,38,49.29
2024-07-04,Bebidas,Occidente,1671.71,36,46.44
2024-07-04,Bebidas,Norte,1350.8,46,29.37
2024-07-04,Lácteos,Centro,1050.13,18,58.34
2024-07-04,Lácteos,Norte,1312.78,38,34.55
2024-07-04,Hogar,Occidente,2929.5,37,79.18
2024-07-04,Hogar,Sur,1858.28,33,56.31
2024-07-04,Electrónica,Sur,2259.22,37,61.06
2024-07-04,Electrónica,Oriente,1563.48,28,55.84
2024-07-05,Abarrotes,Sur,2264.31,20,113.22
2024-07-05,Abarrotes,Oriente,2388.4,13,183.72
2024-07-05,Bebidas,Occidente,2360.47,14,168.61
2024-07-05,Bebidas,Centro,1770.54,30,59.02
2024-07-05,Lácteos,Occidente,2618.18,36,72.73
2024-07-05,Lácteos,Norte,1764.51,33,53.47
2024-07-05,Hogar,Centro,1814.68,11,164.97
2024-07-05,Hogar,Oriente,1832.56,12,152.71
2024-07-05,Electrónica,Oriente,2018.89,36,56.08
2024-07-05,Electrónica,Sur,2652.63,36,73.68
2024-07-06,Abarrotes,Norte,1793.56,26,68.98
2024-07-06,Abarrotes,Oriente,1412.04,10,141.2
2024-07-06,Bebidas,Oriente,1191.09,30,39.7
2024-07-06,Bebidas,Norte,3140.16,40,78.5
2024-07-06,Lácteos,Occidente,2700.51,22,122.75
2024-07-06,Lácteos,Sur,1613.4,2,806.7
2024-07-06,Hogar,Oriente,914.4,32,28.58
2024-07-06,Hogar,Centro,2977.58,28,106.34
2024-07-06,Electrónica,Occidente,1337.37,18,74.3
2024-07-06,Electrónica,Centro,2270.85,39,58.23
2024-07-07,Abarrotes,Sur,2068.04,34,60.82
2024-07-07,Abarrotes,Occidente,1887.08,28,67.4
2024-07-07,Bebidas,Occidente,1871.67,39,47.99
2024-07-07,Bebidas,Sur,2251.26,32,70.35
2024-07-07,Lácteos,Oriente,2539.2,30,84.64
2024-07-07,Lácteos,Norte,2395.72,47,50.97
2024-07-07,Hogar,Occidente,1528.88,31,49.32
2024-07-07,Hogar,Sur,1223.44,29,42.19
2024-07-07,Electrónica,Norte,2781.68,55,50.58
2024-07-07,Electrónica,Occidente,2402.84,41,58.61
2024-07-08,Abarrotes,Norte,2078.38,25,83.14
2024-07-08,Abarrotes,Centro,2505.59,32,78.3
2024-07-08,Bebidas,Sur,1796.14,32,56.13
2024-07-08,Bebidas,Centro,2471.84,24,102.99
2024-07-08,Lácteos,Norte,2456.3,12,204.69
2024-07-08,Lácteos,Occidente,1635.46,45,36.34
2024-07-08,Hogar,Centro,1894.33,30,63.14
2024-07-08,Hogar,Oriente,1921.44,41,46.86
2024-07-08,Electrónica,Oriente,1691.81,40,42.3
2024-07-08,Electrónica,Sur,1684.38,41,41.08
2024-07-09,Abarrotes,Occidente,648.31,20,32.42
2024-07-09,Abarrotes,Sur,1757.54,22,79.89
2024-07-09,Bebidas,Oriente,1216.78,28,43.46
2024-07-09,Bebidas,Sur,1738.28,23,75.58
2024-07-09,Lácteos,Occidente,1208.62,30,40.29
2024-07-09,Lácteos,Centro,2107.77,43,49.02
2024-07-09,Hogar,Centro,1429.29,26,54.97
2024-07-09,Hogar,Occidente,1395.84,30,46.53
2024-07-09,Electrónica,Occidente,1661.48,15,110.77
2024-07-09,Electrónica,Oriente,2753.09,25,110.12
2024-07-10,Abarrotes,Occidente,1837.14,31,59.26
2024-07-10,Abarrotes,Oriente,2015.94,27,74.66
2024-07-10,Bebidas,Occidente,1937.02,36,53.81
2024-07-10,Bebidas,Centro,1984.7,27,73.51
2024-07-10,Lácteos,Oriente,1794.08,9,199.34
2024-07-10,Lácteos,Sur,2584.24,32,80.76
2024-07-10,Hogar,Occidente,2052.21,19,108.01
2024-07-10,Hogar,Oriente,2514.04,33,76.18
2024-07-10,Electrónica,Oriente,1869.39,33,56.65
2024-07-10,Electrónica,Sur,1828.98,36,50.81
2024-07-11,Abarrotes,Oriente,1739.68,47,37.01
2024-07-11,Abarrotes,Centro,1539.76,23,66.95
2024-07-11,Bebidas,Norte,807.21,10,80.72
2024-07-11,Bebidas,Occidente,1514.8,48,31.56
2024-07-11,Lácteos,Centro,1753.66,31,56.57
2024-07-11,Lácteos,Sur,2782.0,31,89.74
2024-07-11,Hogar,Centro,815.81,36,22.66
2024-07-11,Hogar,Sur,2033.35,35,58.1
2024-07-11,Electrónica,Sur,2536.58,31,81.83
2024-07-11,Electrónica,Centro,1226.37,43,28.52
2024-07-12,Abarrotes,Sur,1141.71,39,29.27
2024-07-12,Abarrotes,Occidente,2892.16,18,160.68
2024-07-12,Bebidas,Sur,1897.42,48,39.53
2024-07-12,Bebidas,Norte,1343.17,26,51.66
2024-07-12,Lácteos,Occidente,1438.53,32,44.95
2024-07-12,Lácteos,Oriente,2483.38,26,95.51
2024-07-12,Hogar,Sur,1207.38,25,48.3
2024-07-12,Hogar,Oriente,2354.01,37,63.62
2024-07-12,Electrónica,Occidente,2099.9,21,100.0
2024-07-12,Electrónica,Norte,1199.49,32,37.48
2024-07-13,Abarrotes,Oriente,2773.74,30,92.46
2024-07-13,Abarrotes,Centro,1439.05,11,130.82
2024-07-13,Bebidas,Occidente,2917.69,40,72.94
2024-07-13,Bebidas,Norte,2181.25,44,49.57
2024-07-13,Lácteos,Occidente,2134.35,24,88.93
2024-07-13,Lácteos,Centro,2333.08,21,111.1
2024-07-13,Hogar,Occidente,2706.31,31,87.3
2024-07-13,Hogar,Oriente,617.47,26,23.75
2024-07-13,Electrónica,Centro,2661.93,44,60.5
2024-07-13,Electrónica,Sur,2131.38,21,101.49
2024-07-14,Abarrotes,Occidente,538.81,36,14.97
2024-07-14,Abarrotes,Centro,1511.15,31,48.75
2024-07-14,Bebidas,Norte,2162.73,41,52.75
2024-07-14,Bebidas,Sur,1117.6,38,29.41
2024-07-14,Lácteos,Occidente,1759.14,32,54.97
2024-07-14,Lácteos,Oriente,2210.45,17,130.03
2024-07-14,Hogar,Oriente,1338.09,38,35.21
2024-07-14,Hogar,Centro,2110.59,25,84.42
2024-07-14,Electrónica,Norte,744.89,29,25.69
2024-07-14,Electrónica,Centro,831.73,21,39.61
2024-07-15,Abarrotes,Centro,2476.16,34,72.83
2024-07-15,Abarrotes,Occidente,1441.89,23,62.69
2024-07-15,Bebidas,Oriente,2318.89,19,122.05
2024-07-15,Bebidas,Norte,2106.91,18,117.05
2024-07-15,Lácteos,Oriente,2746.04,42,65.38
2024-07-15,Lácteos,Centro,1799.12,12,149.93
2024-07-15,Hogar,Occidente,1605.72,23,69.81
2024-07-15,Hogar,Norte,1607.92,26,61.84
